BAZ2B	ZBTB8A
APIP	TNPO2
EFEMP2	NUFIP2
CCDC33	EFEMP2
C5orf24	EFEMP2
RRM2B	RRM2B
ARHGEF3	CEP70
AGTRAP	MTERF3
CMTM5	MTERF3
FUNDC1	MTERF3
EXOSC1	KCTD1
CALCOCO1	ISOC1
CCHCR1	WASHC3
DTNBP1	WASHC3
IFT20	WASHC3
MOB1B	WASHC3
HAUS1	WASHC3
TXLNA	WASHC3
UBXN1	UBXN1
CCDC146	GMNN
APIP	NTAQ1
APIP	TSC22D4
SH3GLB1	SH3GLB1
SH3GLB1	ZNF576
CMTM5	SH3GLB1
FUNDC1	SH3GLB1
CEP70	UTP11
CEP83	CEP83
ADAMTSL4	CHCHD2
ING4	NAV2
MBIP	VPS28
RASSF5	VPS28
HSD17B14	TBC1D22B
HSD17B14	SREK1IP1
DCXR	DCXR
CALCOCO1	DUSP13
ABI3	ABI3
ABI3	EVL
ABI3	ARMC7
ABI3	FBF1
ABI3	KLC4
ABI3	MRFAP1L1
CMTM5	GLTP
PDZD11	PLEKHA5
RPGRIP1	TBC1D7
LZTS2	TBC1D7
SCAND1	ZNF449
ARMCX1	ZBTB8A
BANP	PHF21A
WAC	WAC
AGTRAP	SPG21
CCDC33	SPG21
EFHC2	SPG21
FAM114A1	SPG21
CMTM5	SPG21
DTX3L	SPG21
SPG21	SPRED2
ARL6IP4	ARL6IP4
CEP44	POP5
CRLF3	CRLF3
CRLF3	LGALS14
CRLF3	VPS25
ATP6V1D	C9orf16
NIP7	NIP7
LZTS2	NIP7
AMOTL2	CCHCR1
AMOTL2	NTAQ1
AMOTL2	RNF20
AMOTL2	FAM184A
AMOTL2	RASSF5
AMOTL2	BRMS1L
AMOTL2	KRTAP4-2
CEP70	DDX41
EVL	EVL
CHMP5	MITD1
BANP	ZNF581
GOPC	ZNF581
CCDC136	ZNF581
HMBOX1	ZNF581
DOCK8	ZNF581
KRTAP4-2	ZNF581
NOTCH2NLA	ZNF581
CINP	FBF1
MBIP	MIS18A
MBIP	MOAP1
ING5	MBIP
MBIP	TXLNA
CYRIB	NIF3L1
CUTA	FBLIM1
OTUB1	UBE2D4
DDIT4L	LSM7
REPS1	TRAPPC2L
NLK	QRICH1
KRTAP4-2	NLK
TESC	WBP11
IFT20	NUP54
HAUS1	NUP54
CREB3L1	FXYD6
YIPF1	YIPF6
GFOD1	GFOD1
GFOD1	NOTCH2NLA
PRR13	PRR13
ADAMTSL4	FBXW5
FBXW5	NOTCH2NLA
AGTRAP	MIEF1
NTAQ1	TOLLIP
ADAMTSL4	PID1
ADAMTSL4	SHFL
ADAMTSL4	LGALS14
ADAMTSL4	NMUR2
ADAMTSL4	CXCL16
ADAMTSL4	APOL6
ADAMTSL4	ZNF587
ADAMTSL4	RAB2B
ADAMTSL4	KRTAP4-2
ADAMTSL4	LONRF1
ADAMTSL4	TMEM150A
ADAMTSL4	NATD1
CCDC93	NOTCH2NLA
CCHCR1	CCHCR1
CCDC136	CCHCR1
CCHCR1	EFHC2
CCHCR1	NDEL1
CCHCR1	DTNBP1
CCHCR1	ZFYVE19
CCHCR1	RBM17
CCHCR1	HAUS1
CCHCR1	TXLNA
CCHCR1	NUTM1
GNL3L	LZTS2
LZTFL1	LZTFL1
LZTFL1	NTAQ1
TRIM44	TRIM69
PPP1R12C	PPP1R12C
PPP1R12C	RBM17
KCTD9	TASOR2
CCDC33	KCTD9
KCTD9	LONRF1
KCTD9	NUP35
KCTD9	SYT6
KCTD9	PPP1R18
BCAS3	C16orf70
DOCK8	FBXL12
CEP70	GPATCH4
QRICH1	QRICH1
GMCL1	QRICH1
QRICH1	RBM17
LAX1	STAMBPL1
EIF4ENIF1	TTC19
CCDC33	TTC19
L3MBTL3	TTC19
FBF1	TASOR2
NOTCH2NLA	SEMA4C
ZNF396	ZSCAN32
ZSCAN22	ZSCAN32
CHCHD3	FANCL
CHCHD3	RPGRIP1
CCDC33	CHCHD3
CHCHD3	LZTS2
CHCHD3	RAB3IP
CHCHD3	NOTCH2NLA
EXD3	EXD3
DUSP23	NIF3L1
ABITRAM	HMBOX1
BANP	FAM120C
GMCL1	PARP16
PLEKHF2	TXNL4B
BANP	BANP
BANP	PRPF39
BANP	PID1
BANP	DNAJA4
BANP	LGALS14
BANP	LSM2
BANP	ZMIZ2
BANP	POLDIP3
BANP	GFM2
BANP	L3MBTL3
BANP	RAB3IP
BANP	C22orf39
BANP	FAM117B
THG1L	THG1L
FAM118A	FAM118A
FAM118A	MOB1A
AIDA	FAM118A
FAM118A	FAM118B
FAM118A	MOB3C
CCDC33	PPP2R3C
CMTM5	PPP2R3C
GOPC	PID1
CCDC33	PID1
NOTCH2NLA	PID1
RINT1	VPS37C
MAPK1IP1L	VPS37C
NCOA5	NTAQ1
KLHL12	NTAQ1
C1orf50	NTAQ1
LZTS2	NTAQ1
NT5C1A	NTAQ1
KRTAP4-2	NTAQ1
LONRF1	NTAQ1
KCTD1	NTAQ1
NTAQ1	ZBTB8A
CRTAC1	MORN4
EIF4ENIF1	FANCL
DOCK8	FANCL
FANCL	LZTS2
FANCL	RBM45
AAGAB	HEATR1
LARP1B	TRIM69
GMCL1	SHQ1
GOPC	RNF220
CEP70	SETD5
NKAPD1	ZNF317
NKAPD1	SNRNP25
CEP70	NKAPD1
BEND7	NKAPD1
CMTM3	MOB1A
MRFAP1L1	SMU1
HMBOX1	UBA6
CCDC25	GMCL1
MRGBP	NOTCH2NLA
ABCF3	CCDC33
C1orf21	DRAM1
SHFL	SHFL
CCDC136	SHFL
DTNBP1	SHFL
LZTS2	SHFL
KRTAP4-2	SHFL
NOTCH2NLA	SHFL
CHDH	NOTCH2NLA
NHP2	NOP10
ACTR10	NAGK
GPATCH2L	ZNF398
CCDC33	GPATCH2L
CEP70	GPATCH2L
GPATCH2L	LZTS2
GPATCH2L	TRIM41
GPATCH2L	ZBTB8A
LIMS2	NOTCH2NLA
NAXD	NOTCH2NLA
LZTS2	RCOR3
LCA5	RCOR3
RCOR3	TXLNA
GUCD1	NGLY1
NGLY1	UBXN2B
GMCL1	MINDY1
BRK1	DTNBP1
MRFAP1L1	TMEM126B
CEP70	ZNF302
NXT2	USP54
CEP70	LIN37
LIN37	LZTS2
CREB3L1	TMEM234
CREBZF	CTNNBL1
EFHC1	EIF4ENIF1
EIF4ENIF1	TXLNA
BCCIP	CCDC33
NOTCH2NLA	NPDC1
BDH2	BDH2
LZTS2	THAP10
DOCK8	EXOSC5
NMUR2	NOTCH2NLA
FEM1C	RPGRIP1
FEM1C	LZTS2
NOTCH2NLA	PSMG2
AGTRAP	COQ8A
COQ8A	TMEM159
AGTRAP	DDX55
AGTRAP	SENP2
AGTRAP	MYG1
AGTRAP	DDA1
AGTRAP	ZFYVE21
AGTRAP	FASTKD3
AGTRAP	FAM160A2
AGTRAP	MCEE
AGTRAP	FAM114A1
AGTRAP	MIEF2
AGTRAP	HSCB
NOTCH2NLA	PLSCR4
CCDC146	RPGRIP1
RPGRIP1	TRIB3
CSPP1	RPGRIP1
RPGRIP1	RPP25L
GOPC	SEMA4G
GOPC	MRPL1
AKIRIN1	GOPC
GOPC	ZNF587
GOPC	PWWP3A
GOPC	MORN4
GOPC	LCLAT1
RTN4	RTN4
RTN4	ZFYVE21
CMTM5	VARS2
ADAMTSL3	NOTCH2NLA
GMCL1	PBXIP1
CEP70	GATAD2B
CCDC136	ZNF490
CEP70	ZNF490
NDEL1	ZNF490
LZTS2	ZNF490
TRIM41	ZNF490
KRTAP4-2	NUFIP2
PLEKHF2	ZNF398
CIB3	ZNF398
GNPTAB	STAMBPL1
CEP70	TSHZ3
CCDC146	RINT1
CCDC136	CCDC146
CCDC146	CEP44
CCDC146	TSC22D4
CCDC146	DTNBP1
GMCL1	GRAMD1A
CALCOCO1	TBC1D15
CALCOCO1	CWF19L2
BEND3	BEND3
BEND3	MORN4
RNF213	UBXN11
ZBTB26	ZBTB26
SHTN1	SHTN1
MARK4	NOTCH2NLA
CEP70	ZNF410
ZNF397	ZNF410
RAB3IP	ZNF410
PTBP2	PTBP2
CXCL16	NOTCH2NLA
CREBZF	TTC23
ZNF250	ZNF250
GMCL1	ZNF250
CCDC136	ZNF250
GNPTAB	ZNF250
PLEKHF2	ZNF250
LZTS2	ZNF250
TRIM41	ZNF250
AK8	MID1IP1
FUNDC1	SENP2
KLHL12	MRPL10
GLYCTK	KLHL12
KLHL12	RPP25L
KLHL12	TTBK2
FGD2	KLHL12
KLHL12	PEF1
CMTM5	MYG1
AP5B1	NIF3L1
NATD1	NIF3L1
RINT1	SH2D4A
RINT1	RSRC2
RINT1	ZNF655
CSPP1	RINT1
EPC1	RINT1
FAM110A	RINT1
RINT1	ZNF697
RINT1	SGF29
RINT1	SFR1
CWF19L2	RINT1
RINT1	TXLNA
NUTM1	RIC8A
C14orf93	MRFAP1
NOTCH2NLA	SLC22A23
HMBOX1	SH2D4A
LZTS2	SH2D4A
SH2D4A	UBXN11
PBLD	PBLD
KRTAP4-2	TINAGL1
NOTCH2NLA	TINAGL1
KIF9	LZTS2
KIF9	ZBTB8A
GMCL1	GMCL1
GMCL1	MPPE1
APOL6	GMCL1
FAM167A	GMCL1
CIB3	GMCL1
FRMD6	GMCL1
GMCL1	HYKK
CSRNP1	ZNF587
GORASP1	LONRF1
CEP70	METTL17
CCDC136	TBRG1
CCDC136	ZNF587
CCDC136	HAUS1
C1orf216	CCDC136
CCDC136	JMY
ASB7	CCDC136
CCDC136	CWF19L2
CCDC136	PPP1R18
CCDC136	TXLNA
CCDC136	ZBTB38
CCDC136	KANSL1
NOTCH2NLA	PCED1A
CERK	NOTCH2NLA
CEP44	RBM15
LZTS2	RBM15
NAV2	RBM15
NMNAT1	NMNAT1
GNPNAT1	GNPNAT1
AIDA	AIDA
LZTS2	TTC23
CNTROB	TTC23
MRPL40	NOTCH2NLA
DOCK8	MRPL38
HMBOX1	MRPL11
GPBP1	PLEKHF2
CMTM5	RSRC2
HMBOX1	UBE2Z
AK8	UBE2Z
C8orf33	HMBOX1
C8orf33	LZTS2
C8orf33	KCTD6
AACS	CMTM5
MOB3C	ZBTB10
FUNDC2	FUNDC2
RNF185	YIPF2
AHNAK	AHNAK
AHNAK	NOL9
KXD1	MAP1LC3A
HAUS1	KXD1
NOTCH2NLA	ZFYVE21
KCTD1	KCTD15
KCTD15	NOTCH2NLA
ATG9A	KRTAP4-2
ATG9A	LONRF1
ATG9A	NOTCH2NLA
C1orf50	C1orf50
TRAPPC6A	ZMIZ2
RAB3IP	TRAPPC6A
CEP70	GCC1
GCC1	LZTS2
GCC1	NAV1
CDC73	VPS37B
HMBOX1	HMBOX1
HMBOX1	SAP30L
HMBOX1	ZNF587
HMBOX1	SFR1
AEBP2	HMBOX1
FRMD6	HMBOX1
ASB7	HMBOX1
DYNLL2	HMBOX1
HMBOX1	ZMAT2
CPSF7	SNRNP25
EFHC2	SNRNP25
ARMC7	CPSF7
ARMC7	CCDC33
ARMC7	EFHC2
ARMC7	SPATC1L
ARMC7	LZTS2
HSPBAP1	NUTM1
CEP44	PLEKHF2
FRMD8	PLEKHF2
L3MBTL3	PLEKHF2
FBF1	VPS37B
ASB13	ZMIZ2
ISOC2	ISOC2
KATNBL1	KATNBL1
KATNAL1	KATNBL1
LONRF3	NOTCH2NLA
CSPP1	MRFAP1L1
CMTM5	RBFA
MRFAP1L1	UBTD1
FBXL18	NOTCH2NLA
CCDC33	ING5
EDC3	EDC3
EDC3	EFHC2
RUFY1	RUFY1
RUFY1	TXNDC17
RAB3IP	RUFY1
CEP70	FAM214B
EFHC2	LONRF1
LZTS2	ZKSCAN3
GKAP1	GKAP1
CEP70	CEP70
BEX2	CEP70
CEP70	ZNF587
CEP70	SYTL4
CEP70	LENG8
CEP70	HAUS1
CEP70	SFR1
CEP70	ZNF169
CEP70	ZFC3H1
CEP70	TTLL10
CNTROB	COASY
THAP7	THAP7
LZTS2	THAP7
NOTCH2NLA	THAP7
CEP44	ING5
CEP44	ZNF587
CEP44	TRIM41
CEP44	MRFAP1L1
CEP44	HAUS1
CEP44	TXLNA
BEND7	CEP44
HM13	LZTS2
NDEL1	NDEL1
CWF19L2	NDEL1
NDEL1	ZNF844
NDEL1	ZNF260
NRBP2	TSC22D4
FUNDC1	MAP1LC3B
DOCK8	DOCK8
DOCK8	MED30
DOCK8	MTG1
DOCK8	ZFC3H1
PUS7L	TRIM41
FAM110A	TRIM69
KRTAP4-2	RASSF5
INTS4	ZMIZ2
LZTS2	RAMAC
LZTS2	RHNO1
KATNAL1	KATNAL1
KATNAL1	KLC4
DTNBP1	IFT20
DTNBP1	HAUS1
DTNBP1	KANSL1
DTNBP1	SSC5D
LZTS2	SPATC1L
LZTS2	TCHP
LZTS2	POLDIP3
RNF135	RNF135
EIF1AD	GLYR1
BEND7	EIF1AD
EIF1AD	ZBTB8A
NOTCH2NLA	UTP23
LZTS2	ZMAT1
BEX2	LZTS2
LZTS2	SMIM3
FBF1	LZTS2
LZTS2	ZMYND19
FRMD6	LZTS2
CWF19L2	LZTS2
LZTS2	ZMAT2
LZTS2	PPP1R18
LZTS2	SPATA24
LZTS2	ZBTB38
L3MBTL3	L3MBTL3
CREB3L1	JAGN1
KRTAP4-2	ZNF559
FUNDC1	MAP1LC3A
MAP1LC3A	RETREG3
CMTM5	MCEE
ZNF496	ZSCAN22
NOTCH2NLA	POMGNT2
INO80E	TBRG1
CREB3L1	SLC35B4
TRIM41	ZNF587
NOTCH2NLA	ZNF587
ZBTB8A	ZNF587
FAM114A1	RAB2B
MITD1	ZFYVE19
CREB3L1	MFSD5
PPP1R16A	PPP1R16A
KRTAP4-2	SPATA24
KRTAP4-2	NOTCH2NLA
FBF1	TTC32
BEND7	EAF1
TSR2	ZBTB9
NOTCH2NLA	TMEM41A
HAUS1	IFT20
FRA10AC1	TRIM41
TRIM41	ZBTB38
CREB3L1	TMEM218
FUNDC1	SLC25A46
ANKRD40	ANKRD40
BTF3L4	TXLNA
RNF185	RNF185
CMTM5	RNF185
LONRF1	LONRF1
CMTM5	FAM114A1
HNRNPLL	HNRNPLL
MRFAP1	MRFAP1L1
NOTCH2NLA	PIGS
CAVIN3	MRFAP1L1
SAT2	SAT2
MRFAP1L1	MRFAP1L1
MRFAP1L1	SFR1
HAUS1	HAUS1
HAUS1	TRIM69
AK8	HAUS1
DHRS1	NOTCH2NLA
CMTM5	TUBB
HSPA12B	NOTCH2NLA
BEND7	CIB3
MORN4	NUTM1
INO80E	MORN4
CMTM3	MOB3C
HEXIM2	HEXIM2
NOTCH2NLA	TMEM150A
RBM45	RBM45
NOTCH2NLA	SELENOM
TRIM69	TRIM69
PPP1R18	TRIM69
NEK8	TRIM69
SREK1	SREK1
SYT6	ZBTB8A
C1orf174	PDIK1L
AK8	ZMAT2
ZBTB8A	ZMAT2
AK8	ALKBH3
LCA5	TXLNA
TXLNA	TXLNA
NSMCE2	TXLNA
KCTD6	KCTD6
BEND7	BEND7
LNX2	LNX2
KCTD13	KCTD13
BCL6B	NOTCH2NLA
KANSL1	NUTM1
KCTD1	KCTD1
ZSCAN22	ZSCAN22
GSTK1	GSTK1
HMGA1	UBE2I
HMGA1	NCOR2
SQSTM1	STUB1
MAP3K5	TXN2
PIN1	SP1
APEX1	POLB
COPS5	TXNIP
CDKN1B	TXNIP
HDAC3	TXNIP
RELA	TXNIP
ADRB2	ARRDC4
CBL	FLT1
MAPK3	ZC3HC1
MAPK1	ZC3HC1
KDR	TXNIP
RAB5A	TXNIP
KDR	RAB5A
PRKAA1	TXNIP
SLC2A1	TXNIP
HDAC6	ISG15
ISG15	SQSTM1
TP53BP1	UBE2L3
PCNA	USP4
PMP22	SYVN1
AMFR	PMP22
PMP22	RER1
CANX	PMP22
IDE	UBC
KAT2B	KAT2B
ZEB2	ZFP36
HNRNPA2B1	ZFP36
COMMD6	ZFP36
MED30	ZFP36
KLHL2	ZFP36
ATP6V1E1	ZFP36
PPP2CB	ZFP36
METTL9	ZFP36
SPRY2	ZFP36
RGS16	ZFP36
TANK	ZFP36
HNRNPD	ING4
CNOT1	TNRC6A
CNOT3	TNRC6A
CNOT6L	TNRC6A
CNOT7	TNRC6A
CNOT10	TNRC6A
PAN2	TNRC6A
KAT2B	RBM8A
CCNT1	KAT2B
H2BC21	KAT2B
RHOA	UBC
CDKN1B	UBC
FHL1	SRF
FHL2	SRF
SIVA1	TYK2
ENO1	SZRD1
ENO1	NUDC
ENO1	RCC1
ENO1	YARS1
ENO1	LRRC42
ENO1	MRPL37
DPH5	ENO1
ENO1	GSTM3
ENO1	STRIP1
CDC42SE1	ENO1
ENO1	POGZ
ENO1	LMNA
ENO1	HDGF
DEDD	ENO1
ENO1	STX6
ENO1	SRSF7
EFEMP1	ENO1
CCT7	ENO1
ENO1	POLR1A
BIN1	ENO1
ENO1	IWS1
ENO1	NAB1
ABI2	ENO1
ARPC4	ENO1
DHX30	ENO1
ENO1	QRICH1
ENO1	IFRD2
ENO1	THOC7
DHX15	ENO1
ENO1	HNRNPD
ENO1	RAPGEF6
ENO1	HSPA9
ENO1	STK10
ENO1	FARS2
ENO1	H2BC7
ENO1	KLHDC3
ASCC3	ENO1
ENO1	HDAC2
ENO1	SCAF8
ENO1	OGDH
ENO1	TNS3
ENO1	GATAD1
ENO1	PMPCB
ENO1	NUP205
ENO1	XPO7
ENO1	MTFR1
C8orf33	ENO1
ENO1	KANK1
ACO1	ENO1
ENO1	UBAP1
ANXA1	ENO1
ENO1	POLE3
ENO1	HNRNPH3
BTRC	ENO1
ENO1	NAP1L4
COPB1	ENO1
CAT	ENO1
ENO1	PRPF19
CPSF7	ENO1
CPT1A	ENO1
ENO1	NUMA1
ENDOD1	ENO1
ENO1	YAP1
DCPS	ENO1
ENO1	NCAPD3
ENO1	VPS26B
ENO1	M6PR
ENO1	PPFIBP1
ENO1	LETMD1
ENO1	RBMS2
ENO1	MVK
ENO1	RNF10
ENO1	RHOF
ENO1	STX2
ENO1	MPHOSPH8
ENO1	MBNL2
ENO1	NAXD
ENO1	PNP
ENO1	IPO4
ENO1	RBM25
ENO1	ERG28
ENO1	KNSTRN
ENO1	TP53BP1
ENO1	MYO1E
ENO1	PTPN9
ENO1	SNRNP25
ENO1	STUB1
ENO1	TXNDC11
ENO1	VPS35
E2F4	ENO1
ENO1	NFATC3
CYB5B	ENO1
ENO1	PDPR
ENO1	WDR81
CHD3	ENO1
ENO1	THRA
ENO1	SMARCE1
ENO1	SLC25A39
ANKRD40	ENO1
ENO1	LUC7L3
ENO1	NPLOC4
ENO1	HNRNPM
ENO1	MED29
ENO1	SUPT5H
ENO1	FBL
ENO1	PPP5C
ENO1	ISOC2
ENO1	XRN2
CEP250	ENO1
ENO1	ZNFX1
ATP5PF	ENO1
ENO1	SUMO3
ENO1	PITPNB
ENO1	NIPSNAP1
ENO1	SF3A1
ENO1	XRCC6
CYB5R3	ENO1
ENO1	TXLNG
ENO1	SH3KBP1
ENO1	PRDX4
EBP	ENO1
ENO1	MORC4
BCAP31	ENO1
NOC2L	SHMT2
MTOR	SHMT2
SHMT2	UBR4
HP1BP3	SHMT2
RSRP1	SHMT2
ARID1A	SHMT2
RCC1	SHMT2
SHMT2	ZBTB8OS
SHMT2	YARS1
KIAA0754	SHMT2
SHMT2	SZT2
LRRC42	SHMT2
MRPL37	SHMT2
DNAJB4	SHMT2
KYAT3	SHMT2
FNBP1L	SHMT2
PALMD	SHMT2
SHMT2	STRIP1
NOTCH2NLA	SHMT2
MRPS21	SHMT2
GOLPH3L	SHMT2
PRUNE1	SHMT2
S100A11	SHMT2
KHDC4	SHMT2
LMNA	SHMT2
MEF2D	SHMT2
COPA	SHMT2
NDUFS2	SHMT2
C1orf21	SHMT2
PARP1	SHMT2
AHCTF1	SHMT2
PTRHD1	SHMT2
GPATCH11	SHMT2
LRPPRC	SHMT2
EFEMP1	SHMT2
MEIS1	SHMT2
POLR1A	SHMT2
COX5B	SHMT2
NPAS2	SHMT2
BIN1	SHMT2
IWS1	SHMT2
NAB1	SHMT2
FAM117B	SHMT2
ABI2	SHMT2
ATG4B	SHMT2
RBM6	SHMT2
ARHGEF3	SHMT2
SHMT2	THOC7
CCDC58	SHMT2
ISY1	SHMT2
MBD4	SHMT2
RYK	SHMT2
MRPS22	SHMT2
ACTL6A	SHMT2
ABCC5	SHMT2
DGKQ	SHMT2
GRPEL1	SHMT2
MED28	SHMT2
OCIAD1	SHMT2
SEC31A	SHMT2
MRPS18C	SHMT2
SHMT2	WDFY3
HMGB2	SHMT2
RAPGEF6	SHMT2
HSPA4	SHMT2
HSPA9	SHMT2
HARS2	SHMT2
FBXO38	SHMT2
SHMT2	STK10
SHMT2	UIMC1
GRK6	SHMT2
PDLIM7	SHMT2
DDX41	SHMT2
HNRNPAB	SHMT2
EXOC2	SHMT2
FARS2	SHMT2
SHMT2	TBC1D7
RNF144B	SHMT2
PBX2	SHMT2
NFYA	SHMT2
MRPS10	SHMT2
SHMT2	SNX14
IFNGR1	SHMT2
HEBP2	SHMT2
SCAF8	SHMT2
SHMT2	TFB1M
SHMT2	WDR27
NOD1	SHMT2
CRCP	SHMT2
GATAD1	SHMT2
SHMT2	TRIP6
PMPCB	SHMT2
PSMC2	SHMT2
NUP205	SHMT2
ABCF2	SHMT2
DMTN	SHMT2
BIN3	SHMT2
GTF2E2	SHMT2
MTFR1	SHMT2
SHMT2	STAU2
RIPK2	SHMT2
DECR1	SHMT2
PLEKHF2	SHMT2
SHMT2	YWHAZ
SHMT2	UTP23
SCRIB	SHMT2
KANK1	SHMT2
PUM3	SHMT2
KDM4C	SHMT2
ACO1	SHMT2
NFX1	SHMT2
SHMT2	UBAP1
SHMT2	TLN1
CREB3	SHMT2
HINT2	SHMT2
NOL8	SHMT2
NANS	SHMT2
CCP110	SHMT2
HSPA5	SHMT2
KYAT1	SHMT2
FNBP1	SHMT2
DPH7	SHMT2
KIAA1217	SHMT2
CUL2	SHMT2
BMS1	SHMT2
HERC4	SHMT2
ALDH18A1	SHMT2
GOT1	SHMT2
ARMH3	SHMT2
BBIP1	SHMT2
DNHD1	SHMT2
ILK	SHMT2
COPB1	SHMT2
ELP4	SHMT2
MADD	SHMT2
PSMC3	SHMT2
NDUFS3	SHMT2
CPSF7	SHMT2
FEN1	SHMT2
SHMT2	SSH3
ANKRD49	SHMT2
AMOTL1	SHMT2
ENDOD1	SHMT2
CEP164	SHMT2
SHMT2	VPS11
FOXRED1	SHMT2
CPNE8	SHMT2
KIF21A	SHMT2
PPHLN1	SHMT2
HDAC7	SHMT2
LIMA1	SHMT2
RAB5B	SHMT2
SHMT2	SMARCC2
CS	SHMT2
SHMT2	SPRYD4
APAF1	SHMT2
PXN	SHMT2
RNF10	SHMT2
SHMT2	USPL1
INTS6	SHMT2
RAP2A	SHMT2
SHMT2	TUBGCP3
PCID2	SHMT2
MLH3	SHMT2
GTF2A1	SHMT2
DDX24	SHMT2
BTBD6	SHMT2
AQR	SHMT2
KNSTRN	SHMT2
CHP1	SHMT2
SHMT2	TP53BP1
SHMT2	TCF12
MYO1E	SHMT2
HMG20A	SHMT2
RHBDF1	SHMT2
CLUAP1	SHMT2
SHMT2	SPN
ARL2BP	SHMT2
EDC4	SHMT2
NFATC3	SHMT2
PDPR	SHMT2
DHX38	SHMT2
KLHDC4	SHMT2
PRPF8	SHMT2
SHMT2	WDR81
CHD3	SHMT2
POLDIP2	SHMT2
ALDOC	SHMT2
COPRS	SHMT2
SHMT2	ZNF207
NT5C3B	SHMT2
SHMT2	STAT3
AOC2	SHMT2
HEXIM1	SHMT2
LUC7L3	SHMT2
SHMT2	SRSF1
MKS1	SHMT2
SHMT2	STRADA
SAP30BP	SHMT2
EXOC7	SHMT2
HGS	SHMT2
FAM210A	SHMT2
ELP2	SHMT2
MBD1	SHMT2
ADNP2	SHMT2
HNRNPM	SHMT2
SHMT2	TYK2
RNASEH2A	SHMT2
AKAP8L	SHMT2
RAB8A	SHMT2
COPE	SHMT2
RFXANK	SHMT2
SHMT2	SUPT5H
PPP5C	SHMT2
SHMT2	STRN4
PRMT1	SHMT2
SHMT2	ZNF419
SHMT2	ZNF544
SHMT2	ZNF8
ITPA	SHMT2
SHMT2	XRN2
RALY	SHMT2
CEP250	SHMT2
SHMT2	ZNFX1
GMEB2	SHMT2
BACH1	SHMT2
CRYZL1	SHMT2
NDUFV3	SHMT2
NIPSNAP1	SHMT2
SHMT2	TAB1
ATF4	SHMT2
SHMT2	XRCC6
EBP	SHMT2
HDAC6	SHMT2
PIN4	SHMT2
MORC4	SHMT2
GLUD2	SHMT2
ENOX2	SHMT2
FUNDC2	SHMT2
NOC2L	NXF1
AGRN	NXF1
NXF1	PARK7
NXF1	PGD
DFFA	NXF1
NXF1	SRM
EXOSC10	NXF1
MTOR	NXF1
MAD2L2	NXF1
MFN2	NXF1
NXF1	SZRD1
NXF1	UBR4
NXF1	SLC66A1
MICOS10	NXF1
DDOST	NXF1
ARID1A	NXF1
GPN2	NXF1
NUDC	NXF1
NXF1	TMEM222
NXF1	RCC1
NXF1	SNRNP40
NXF1	TXLNA
NXF1	YARS1
NXF1	SFPQ
NXF1	ZMYM4
AGO1	NXF1
LSM10	NXF1
KIAA0754	NXF1
ELOVL1	NXF1
MED8	NXF1
KDM4A	NXF1
IPO13	NXF1
ATP6V0B	NXF1
KIF2C	NXF1
NXF1	UROD
GPBP1L1	NXF1
LRRC41	NXF1
CMPK1	NXF1
NRDC	NXF1
NXF1	YIPF1
LRRC42	NXF1
MRPL37	NXF1
DOCK7	NXF1
NXF1	WLS
DDAH1	NXF1
LMO4	NXF1
KYAT3	NXF1
NXF1	ZNF644
FNBP1L	NXF1
ABCD3	NXF1
NXF1	RWDD3
NXF1	PALMD
AGL	NXF1
DPH5	NXF1
GNAI3	NXF1
GSTM3	NXF1
AHCYL1	NXF1
NXF1	STRIP1
LAMTOR5	NXF1
CAPZA1	NXF1
BCAS2	NXF1
NOTCH2NLA	NXF1
LIX1L	NXF1
APH1A	NXF1
MRPS21	NXF1
MCL1	NXF1
NXF1	SETDB1
NXF1	PRUNE1
CDC42SE1	NXF1
NXF1	PIP5K1A
NXF1	RFX5
NXF1	POGZ
NXF1	S100A11
NXF1	S100A4
NXF1	S100A16
CHTOP	NXF1
NXF1	SLC39A1
CREB3L4	NXF1
C1orf43	NXF1
NXF1	UBAP2L
NXF1	PYGO2
NXF1	SHC1
FLAD1	NXF1
FDPS	NXF1
KHDC4	NXF1
ARHGEF2	NXF1
NXF1	SSR2
LMNA	NXF1
NXF1	SMG5
MEF2D	NXF1
MRPL24	NXF1
HDGF	NXF1
NXF1	TAGLN2
COPA	NXF1
DEDD	NXF1
NDUFS2	NXF1
DCAF6	NXF1
CEP350	NXF1
NXF1	STX6
C1orf21	NXF1
NXF1	ZNF281
DDX59	NXF1
MAPKAPK2	NXF1
NXF1	SMYD2
EPRS1	NXF1
EPHX1	NXF1
NXF1	PARP1
GUK1	NXF1
NXF1	RNF187
NXF1	TOMM20
B3GALNT2	NXF1
MTR	NXF1
AHCTF1	NXF1
CPSF3	NXF1
NXF1	SNX17
NXF1	WDR43
FAM98A	NXF1
LRPPRC	NXF1
NXF1	SRBD1
NXF1	PNPT1
EFEMP1	NXF1
CCT7	NXF1
DCTN1	NXF1
NXF1	POLR1A
NXF1	RPIA
MRPS5	NXF1
COX5B	NXF1
NXF1	SLC20A1
ACTR3	NXF1
BIN1	NXF1
ERCC3	NXF1
IWS1	NXF1
NXF1	PTPN18
NXF1	PKP4
NXF1	TANC1
ITGA6	NXF1
ATP5MC3	NXF1
NAB1	NXF1
ANKRD44	NXF1
HSPD1	NXF1
ABI2	NXF1
IDH1	NXF1
NXF1	TMBIM1
NXF1	ZNF142
NXF1	TUBA4A
FARSB	NXF1
