#node1	node2
54558	1643
54558	2521
51329	51315
51329	51329
51329	222698
51329	2113
51329	84100
51329	1080
51329	7514
51329	9406
51329	6732
51329	1856
51329	8339
51329	3169
51329	8669
51329	9343
51329	54972
51329	23210
51329	79882
51329	79837
51329	5305
51329	26093
51329	55425
51329	93436
51329	50
51329	84461
9552	2130
9552	1956
9552	8339
9552	8350
9552	4000
9552	54475
9552	81034
1337	1537
1337	27089
1337	7381
1337	29796
1337	7386
1337	7385
1337	10975
1337	124637
1337	6647
1337	7388
1337	4519
1337	7384
1337	6648
1337	4817
1337	3064
1337	7706
1337	1340
1337	4697
1337	4722
1337	400916
1337	84419
1337	54940
1337	284184
1337	284106
1337	10901
1337	80207
1337	93058
1337	29078
152404	152404
92799	92799
92799	7532
92799	10980
92799	1294
92799	10987
92799	7529
92799	5775
92799	3191
92799	7514
92799	4738
92799	5174
92799	11064
92799	64210
92799	5110
92799	22981
92799	2908
92799	51133
92799	8974
92799	7706
92799	10116
92799	25820
92799	51228
92799	9040
761	761
761	6714
90522	10970
90522	399687
90522	5791
90522	7706
90522	2861
90522	3384
90522	23344
90522	526
90522	56413
90522	26123
90522	2859
2214	920
2214	6464
2214	3500
2214	7535
2214	5788
2214	919
2214	325
2214	952
2214	51206
2214	6850
2214	2215
2214	2710
2214	4627
7163	9641
7163	89882
7163	7165
7163	7163
7163	367
7163	1854
7163	999
7163	5245
7163	10728
7163	27101
7163	5597
7163	10611
7163	8339
7163	10095
7163	25932
7163	6647
7163	10618
7163	10605
7163	7347
7163	16
7163	51116
7163	57187
7163	813
7163	342538
7163	2026
7163	7430
7163	57460
7163	64963
7163	7692
7163	10273
7163	169841
23062	767
23062	375
23062	1213
23062	3482
23062	9685
23062	23621
23062	6272
23062	25825
23062	54812
23062	5868
23062	23062
23062	6653
23062	55707
23062	4037
23062	11276
23062	7334
23062	4914
23062	4928
23062	7514
23062	10815
23062	3064
23062	4130
23062	26088
23062	7317
23062	5298
23062	25793
23062	57617
23062	23166
23062	26994
23062	4214
23062	151
6223	2597
6223	6122
6223	6173
6223	6193
6223	10128
6223	920
6223	6229
6223	6217
6223	6125
6223	6159
6223	6141
6223	4736
6223	6142
6223	3178
6223	6160
6223	1933
6223	5245
6223	6187
6223	6207
6223	23521
6223	497661
6223	203068
6223	4691
6223	654364
6223	6136
6223	6134
6223	301
6223	7419
6223	1974
6223	6206
6223	6154
6223	6165
6223	1655
6223	10056
6223	3326
6223	6152
6223	6201
6223	6132
6223	6205
6223	7846
6223	6222
6223	6170
6223	7417
6223	9641
6223	6203
6223	6169
6223	6228
6223	6130
6223	4869
6223	6143
6223	6157
6223	6191
6223	6164
6223	6181
6223	6218
6223	2023
6223	4637
6223	4311
6223	6189
6223	6209
6223	302
6223	6208
6223	9045
6223	6202
6223	3646
6223	6175
6223	3837
6223	6235
6223	6124
6223	4831
6223	140032
6223	8668
6223	7555
6223	4904
6223	6129
6223	6232
6223	6155
6223	3184
6223	6176
6223	2688
6223	11224
6223	10202
6223	2197
6223	6144
6223	6156
6223	8344
6223	6223
6223	6167
6223	25873
6223	4791
6223	3320
6223	6161
6223	6147
6223	2247
6223	6128
6223	6204
6223	6749
6223	6210
6223	6188
6223	6171
6223	6224
6223	7416
6223	6137
6223	728
6223	3921
6223	1654
6223	498
6223	3842
6223	6158
6223	27335
6223	6194
6223	867
6223	5292
6223	6464
6223	5580
6223	3725
6223	10987
6223	1432
6223	3636
6223	3836
6223	4799
6223	2932
6223	5562
6223	5261
6223	7157
6223	5610
6223	6238
6223	5567
6223	1915
6223	6195
6223	7175
6223	63891
6223	2130
6223	1452
6223	10131
6223	156
6223	10075
6223	100291837
6223	2335
6223	4193
6223	481
6223	1017
6223	8454
6223	3008
6223	3009
6223	1107
6223	1398
6223	6045
6223	79155
6223	7443
6223	7412
6223	3676
6223	5885
6223	5071
6223	55832
6223	5937
6223	5993
6223	57154
6223	29904
6223	7706
6223	8894
6223	8428
6223	25913
6223	2099
6223	672
6223	1937
6223	5460
6223	23524
6223	10250
6223	9768
6223	51547
6223	51320
6223	1728
6223	28957
6223	1938
6223	57794
6223	140801
6223	26499
6223	292
6223	26608
6223	55781
6223	220717
6223	84305
6223	100505503
6223	9924
6223	83939
6223	6139
6223	120892
6223	27229
6223	11190
6223	121441
6223	10844
6223	6790
6223	83987
6223	6199
6223	9967
6223	54758
6223	4171
6223	9128
6223	84164
6223	1108
6223	5538
6223	51574
6223	8924
6223	10614
6223	149041
6223	54908
6223	10594
6223	55072
6223	1540
6223	25980
6223	9343
6223	56257
6223	83732
6223	4520
6223	124245
5889	388697
5889	1654
5889	5888
5889	7517
5889	7516
5889	55799
5889	675
5889	7059
5889	9507
5889	7706
5889	3594
5889	10537
5889	1949
5889	10618
5889	126074
5889	79728
5889	55871
5889	54361
5889	27120
5889	151278
5889	113510
5889	317719
9572	2932
9572	9612
9572	10002
9572	9611
9572	6095
9572	3835
9572	9572
9572	8841
9572	5315
9572	10075
9572	23077
9572	10438
9572	3628
9811	11269
9811	55308
9811	3191
9811	4738
9811	1994
9811	7884
8654	5568
8654	5567
8654	111
8654	2986
8654	2977
8654	4881
8654	2974
8654	836
8654	4882
8654	3708
8654	3000
8654	2984
8654	107
8654	114
8654	112
8654	108
8654	2983
8654	113
8654	2982
8654	109
8654	5593
8654	115
8654	55811
8654	641
8654	84219
8654	54468
8654	11116
8654	23307
127829	55034
127829	7388
127829	11127
127829	5878
127829	4907
127829	8407
127829	57038
127829	9388
127829	27074
127829	10584
755	8631
755	7514
755	4750
755	84643
755	54442
755	57679
755	112936
755	83538
755	55812
755	23322
755	10238
755	9731
151636	7324
151636	55284
151636	7328
151636	286480
151636	1840
151636	8361
151636	151636
151636	83666
151636	6772
151636	4851
151636	3716
151636	142
151636	6118
151636	6119
151636	3717
151636	121504
151636	83737
151636	1994
151636	51533
151636	4176
151636	54625
151636	8970
151636	94239
151636	10146
151636	64151
151636	100128525
151636	84955
91942	4287
91942	5163
91942	140689
91942	1340
91942	6229
91942	4697
91942	29078
91942	55573
91942	55006
91942	84419
91942	27235
91942	284184
126074	125150
126074	5888
126074	7517
126074	2
126074	26330
92689	100505385
92689	2318
92689	11124
92689	7094
92689	1915
92689	3308
92689	6251
92689	9871
92689	84335
92689	9683
92689	25917
92689	5471
92689	406881
343069	343069
343069	440563
343069	7532
343069	3725
343069	10987
343069	4904
343069	5610
343069	699
343069	9662
343069	6118
343069	6119
343069	8453
343069	8450
343069	8454
343069	5071
343069	55832
343069	4174
343069	3184
343069	10614
343069	1993
343069	51428
343069	9768
343069	56257
343069	51185
343069	51574
343069	221092
343069	56339
3840	4790
3840	84464
3840	7052
3840	1434
3840	9441
3840	9373
3840	5965
3840	3837
3840	3065
3840	3725
3840	3091
3840	7080
3840	821
3840	7157
3840	4288
3840	56288
3840	1104
3840	8450
3840	476
3840	10121
3840	6657
3840	4869
3840	10574
3840	904
3840	27154
3840	4976
3840	3020
3840	1994
3840	9156
3840	57379
3840	47
3840	112939
3840	3297
3840	79727
3840	51105
3840	10576
3840	4173
3840	22916
3840	26148
3840	9972
3840	3835
3840	7385
3840	3301
3840	10693
3840	10598
3840	57122
3840	908
3840	55705
3840	5091
3840	1047
3840	4686
3840	85451
3840	10594
3840	10120
3840	11231
3840	10694
3840	51574
3840	3169
3840	4204
3840	5371
3840	567
3840	29105
3840	56257
3840	4000
3840	149628
3840	51496
3840	9343
440563	440563
440563	3178
5595	8682
5595	7157
5595	4067
5595	8357
5595	6853
5595	596
5595	84280
5595	6256
5595	4602
5595	6772
5595	1432
5595	2932
5595	2908
5595	2130
5595	2099
5595	5469
5595	5581
5595	5599
5595	5430
5595	10140
5595	6154
5595	4916
5595	5597
5595	7153
5595	8358
5595	1827
5595	602
5595	3725
5595	367
5595	5894
5595	2113
5595	6667
5595	5787
5595	1017
5595	3735
5595	1053
5595	6776
5595	7272
5595	8569
5595	27330
5595	5590
5595	891
5595	156
5595	1852
5595	1956
5595	5795
5595	4690
5595	1051
5595	860
5595	3667
5595	857
5595	790
5595	3021
5595	6640
5595	3925
5595	4261
5595	6548
5595	2002
5595	2872
5595	4208
5595	9031
5595	5793
5595	5148
5595	4804
5595	1848
5595	113130
5595	6689
5595	80727
5595	5791
5595	8354
5595	4157
5595	5605
5595	6622
5595	8021
5595	3091
5595	55905
5595	2115
5595	4776
5595	824
5595	1645
5595	3727
5595	6868
5595	821
5595	1612
5595	8350
5595	8968
5595	6416
5595	2764
5595	7538
5595	4843
5595	1630
5595	5321
5595	8986
5595	2688
5595	6623
5595	8352
5595	9846
5595	2057
5595	56848
5595	2213
5595	8874
5595	4170
5595	4638
5595	1847
5595	6720
5595	7454
5595	5778
5595	5213
5595	25970
5595	7553
5595	9972
5595	8353
5595	185
5595	3161
5595	3717
5595	2627
5595	708
5595	5868
5595	7050
5595	57591
5595	1050
5595	9261
5595	5979
5595	5796
5595	23236
5595	10988
5595	5606
5595	2114
5595	1843
5595	3297
5595	4772
5595	644
5595	5916
5595	800
5595	5788
5595	8351
5595	7343
5595	8600
5595	8355
5595	5609
5595	5580
5595	5781
5595	54700
5595	51366
5595	84867
5595	6886
5595	6850
5595	56265
5595	6195
5595	6188
5595	673
5595	7068
5595	2626
5595	8356
5595	23513
5595	5595
5595	1401
5595	8649
5595	6887
5595	3991
5595	5800
5595	7155
5595	3977
5595	6196
5595	5241
5595	476
5595	2309
5595	10499
5595	2549
5595	5327
5595	2017
5595	8224
5595	4914
5595	23396
5595	6197
5595	7249
5595	2064
5595	5588
5595	5295
5595	5777
5595	6714
5595	55294
5595	836
5595	6198
5595	4043
5595	9706
5595	6259
5595	995
5595	3172
5595	1844
5595	7416
5595	3012
5595	121504
5595	9768
5595	3033
5595	10935
5595	2357
5595	57521
5595	672
5595	5371
5595	27429
5595	23469
5595	7010
5595	4215
5595	2005
5595	28989
5595	55576
5595	79004
5595	5315
5595	4214
5595	5743
5595	10013
5595	5338
5595	998
5595	50487
5595	595
5595	5613
5595	100134291
5595	5568
5595	84647
5595	4137
5595	1385
5595	5320
5595	25759
5595	11072
5595	1850
5595	3480
5595	5598
5595	1950
5595	81579
5595	8743
5595	3718
5595	5319
5595	1437
5595	8767
5595	5567
5595	5322
5595	64600
5595	100137049
5595	3716
5595	5290
5595	51530
5595	1387
5595	25953
5595	5729
5595	4171
5595	7227
5595	8189
5595	387521
5595	3428
5595	11200
5595	10658
5595	25929
5595	51534
5595	26046
5595	10979
5595	23160
5595	5936
5595	55622
5595	5216
5595	51585
5595	51548
5595	51068
5595	3064
5595	2582
5595	80895
5595	7317
5595	1477
5595	64062
5595	55729
5595	55798
5595	440
5595	54545
5595	3685
5595	10614
5595	10131
5595	474
5595	80146
5595	11017
5595	3690
5595	51399
5595	8312
5595	142
5595	150274
5947	8819
5947	4036
5947	3065
5947	3066
5947	5931
5947	3621
5947	9441
5947	8450
5947	6657
5947	23411
5947	112597
5947	22933
5947	11267
5947	100290337
5947	5538
4616	9125
4616	983
4616	2099
4616	891
4616	4217
4616	4216
4616	5609
4616	5467
4616	10537
4616	7157
4616	85417
4616	9133
4616	23019
4616	125950
4616	25904
4616	9337
4616	246175
4616	27179
4616	57472
4616	85456
4616	4849
161502	56896
161502	699
161502	4361
161502	10111
161502	166378
161502	79029
161502	161436
11243	79003
11243	5764
11243	1400
11243	57562
11243	51003
11243	10980
11243	2661
11243	50813
11243	28964
11243	25936
11243	3320
11243	699
11243	3191
11243	55680
11243	701
11243	7706
11243	10910
11243	2671
11243	6888
11243	11231
11243	8443
11243	10269
11243	197370
11243	147841
11243	56270
11243	83540
11243	57082
11243	9648
11243	4291
11243	1060
11243	27338
11243	55054
11243	727851
256691	10454
256691	7083
256691	146059
256691	10535
7430	70
7430	5295
7430	396
7430	5903
7430	1499
7430	9368
7430	355
7430	5331
7430	5599
7430	7132
7430	6714
7430	387
7430	9641
7430	1080
7430	156
7430	1956
7430	1326
7430	1739
7430	4193
7430	5588
7430	3106
7430	6850
7430	960
7430	3384
7430	2242
7430	57716
7430	6446
7430	3897
7430	5578
7430	5788
7430	999
7430	843
7430	120892
7430	23035
7430	6403
7430	51754
7430	6286
7430	8767
7430	6383
7430	83874
7430	6093
7430	9337
7430	5962
7430	136
7430	53405
7430	7430
7430	6793
7430	147
7430	7412
7430	827
7430	397
7430	2064
7430	55914
7430	3065
7430	2665
7430	6464
7430	3725
7430	10580
7430	1609
7430	5586
7430	85440
7430	11059
7430	2549
7430	4914
7430	2023
7430	1500
7430	8650
7430	23075
7430	55740
7430	10963
7430	1969
7430	4137
7430	9590
7430	11217
7430	84687
7430	120
7430	10397
7430	231
7430	7402
7430	55611
7430	23043
7430	6119
7430	160
7430	6207
7430	2335
7430	2035
7430	6453
7430	2036
7430	5602
7430	10449
7430	613
7430	3064
7430	3308
7430	9221
7430	9124
7430	4952
7430	50807
7430	26064
7430	10808
7430	10163
7430	10059
7430	10298
7430	3073
7430	6885
7430	10454
7430	4646
7430	10716
7430	9820
7430	26517
7430	6641
7430	6645
7430	50618
7430	23191
7430	26999
7430	3169
7430	6840
7430	7317
7430	7087
7430	54521
7430	288
7430	4853
7430	29904
7430	2171
7430	7706
7430	9948
7430	10787
7430	6731
7430	8505
7430	831
7430	8518
7430	1994
7430	5094
7430	3735
7430	60626
7430	3843
7430	2099
7430	10015
7430	25932
7430	9696
7430	672
7430	23164
7430	823
7430	23380
7430	2804
7430	4942
7430	8672
7430	23176
7430	9329
7430	7347
7430	85456
7430	8735
7430	9343
7430	57122
7430	9253
7430	10979
7430	23157
7430	6472
7430	6558
7430	23513
7430	59338
7430	4301
7430	23301
7430	1630
7430	58189
7430	7398
7430	9636
7430	11328
7430	3015
7430	10007
7430	5836
7430	3004
7430	4157
7430	51095
7430	11235
7430	26270
7430	23363
7430	4171
7430	51477
7430	143244
7430	677770
7430	6790
7430	51400
7430	3936
7430	3028
7430	2879
7430	2026
7430	5226
7430	5358
7430	5357
7430	22824
7430	10587
7430	7165
7430	7086
7430	27068
7430	9718
7430	8407
7430	8566
7430	374462
7430	861
7430	10594
7430	25980
7430	647024
7430	151112
7430	9919
7430	359845
7430	387680
7430	64855
7430	83696
7430	55031
7430	55140
7430	54583
7430	192111
7430	23382
7430	140733
7430	80303
7430	83939
7430	11319
7430	8776
7430	7062
7430	7109
7430	23242
7430	80343
7430	29
7430	9897
7430	348235
7430	55854
7430	10724
7430	65979
7430	117246
7430	114299
7430	22933
7430	6161
7430	287
7430	115548
7430	22998
7430	57482
7430	10061
7430	1829
7430	79834
7430	27291
7430	115098
7430	11078
7430	114787
7430	94056
7430	54801
7430	84886
7430	987
7430	11152
7430	292
7430	4836
7430	57609
7430	57579
7430	667
7430	55646
7430	8886
7430	1540
7430	10056
7430	2909
7430	54873
51185	10980
51185	3725
51185	10987
51185	3981
51185	5562
51185	3320
51185	8607
51185	6189
51185	7515
51185	54840
51185	5423
51185	3191
51185	1655
51185	3326
51185	1452
51185	9318
51185	4738
51185	8450
51185	2935
51185	6632
51185	1207
51185	79084
51185	8451
51185	6950
51185	22948
51185	51341
51185	8533
51185	2873
51185	50813
51185	10920
51185	10946
51185	3980
51185	6885
51185	5634
51185	5163
51185	6566
51185	100290337
51185	6202
51185	6299
51185	3090
51185	672
51185	25793
51185	2746
51185	3182
51185	9040
51185	1958
51185	27161
51185	10625
51185	79184
51185	3921
51185	2521
51185	498
51185	2747
51185	2752
51185	55211
51185	6638
51185	100293130
51185	5460
51185	83732
51185	5683
51185	130497
51185	3832
51185	908
51185	10927
51185	6154
51185	58525
51185	10694
51185	11224
51185	644815
51185	134147
51185	494115
51185	283377
51185	79016
51185	64412
51185	220885
51185	27164
51185	116039
51185	90488
51185	90378
51185	51121
51185	51493
51185	54788
51185	57167
51185	90655
51185	388524
51185	6155
51185	124751
51185	100293888
51185	55657
51185	84955
55211	257364
55211	1974
55211	5597
55211	6456
55211	5800
55211	1398
55211	57096
55211	151871
55211	3159
55211	4666
55211	1191
55211	2065
55211	11333
55211	51366
55211	8721
55211	6198
55211	10075
55211	2935
55211	51429
55211	8451
55211	3064
55211	10426
55211	51147
55211	9656
55211	10915
55211	6921
55211	5976
55211	25998
55211	23013
55211	5110
55211	32
55211	100290337
55211	4683
55211	6601
55211	5872
55211	9329
55211	55193
55211	7072
55211	10844
55211	27445
55211	23512
55211	1161
55211	8239
55211	4171
55211	119
55211	3710
55211	121214
55211	90378
55211	3034
55211	84948
55211	242
55211	138724
55211	163786
55211	60673
55211	64222
55211	3832
55211	153745
55211	5145
55211	26156
55211	7712
55211	5460
55211	92521
55211	9169
55211	9736
55211	146059
55211	342897
55211	55211
55211	55251
55211	83857
55211	84659
55211	84132
55211	57568
55211	55148
1802	1418
1802	3605
1802	64210
1802	23640
1802	4809
1802	10487
1802	1938
1802	1801
1802	81035
1802	51493
1802	25830
5396	113174
5396	6722
5396	23764
6633	1207
6633	79084
6633	6427
6633	9939
6633	10291
6633	24148
6633	9343
6633	84844
6633	23398
6633	2483
6633	3178
6633	1937
6633	6632
6633	11218
6633	26986
6633	22826
6633	23451
6633	6426
6633	10492
6633	51362
6633	23517
6633	23450
6633	192670
6633	5411
6633	51639
6633	5356
6633	10189
6633	9410
6633	1655
6633	9416
6633	23350
6633	7153
6633	10131
6633	10992
6633	220988
6633	23524
6633	58509
6633	27339
6633	56949
6633	9785
6633	6421
6633	51503
6633	1956
6633	10594
6633	10946
6633	9879
6633	10236
6633	10985
6633	23020
6633	4904
6633	26824
6633	1659
6633	55094
6633	10285
6633	51340
6633	6814
6633	26823
6633	3956
6633	5591
6633	7307
6633	9689
6633	6607
6633	6635
6633	8926
6633	79760
6633	10283
6633	8493
6633	6633
6633	9814
6633	10081
6633	84967
6633	11171
6633	6813
6633	60625
6633	25929
6633	55596
6633	10250
6633	56650
6633	51428
6633	114034
6633	55599
6633	54960
6633	79706
6633	9716
6633	22828
6633	3084
6633	53938
6633	8899
6633	85437
6633	10450
6633	2146
6633	6625
6633	3725
6633	10987
6633	4691
6633	5590
6633	5048
6633	27336
6633	8453
6633	8450
6633	2335
6633	1017
6633	8454
6633	4869
6633	1107
6633	6045
6633	11198
6633	23385
6633	11337
6633	1499
6633	7412
6633	3676
6633	8726
6633	9820
6633	8350
6633	55832
6633	57154
6633	56257
6633	3437
6633	3434
6633	10956
6633	9768
6633	9924
6633	92342
6633	55781
6633	8428
6633	137107
6633	23512
6633	10078
6633	2521
6633	4171
6633	55692
6633	51510
6633	6727
6633	124245
6633	267010
6633	1108
6633	9128
6633	51574
6633	149041
6633	10614
6633	9040
6633	4000
6633	1540
6633	25980
6633	83732
6633	6638
6633	57721
6633	6787
27249	6421
27249	374291
27249	54998
27249	2267
27249	14
27249	4289
27249	64951
27249	6390
27249	113220
27249	26112
27249	25974
27249	284106
27249	83449
27249	93058
23251	11235
9055	5569
9055	4144
9055	5347
9055	983
9055	1017
9055	5321
9055	11007
9055	9055
9055	23645
9055	1639
9055	9567
9055	9371
9055	6118
9055	2037
9055	8339
9055	891
9055	8350
9055	7706
9055	672
9055	890
9055	9493
9055	10579
9055	23404
9055	24137
9055	10992
9055	64837
9055	898
9055	2305
9055	1062
9055	9991
9055	10437
9055	100293888
9055	85358
440145	114757
440145	7283
440145	5930
440145	338
440145	85021
440145	1452
440145	5116
440145	23517
440145	10426
440145	8237
440145	1063
440145	10844
440145	27229
440145	49855
440145	3959
440145	121441
440145	83860
440145	64969
440145	10772
440145	51256
440145	114791
440145	80097
440145	23091
440145	23144
440145	124245
440145	653784
440145	256586
440145	9169
440145	85378
10084	1915
10084	5430
10084	367
10084	158078
10084	51003
10084	55183
10084	4218
10084	3064
10084	5957
10084	5454
10084	1212
10084	6238
10084	322
10084	2130
10084	5160
10084	79084
10084	50813
10084	3421
10084	8350
10084	54880
10084	9716
10084	5937
10084	9877
10084	57794
10084	27330
10084	7419
10084	58477
10084	28957
10084	2099
10084	23363
10084	10594
10084	9343
10084	5510
90678	79698
90678	7324
90678	324
90678	55284
90678	1956
90678	22981
90678	7328
90678	11282
90678	2931
90678	7334
90678	4595
90678	2901
90678	51252
90678	90678
90678	79142
90678	55293
90678	3320
90678	64175
90678	28988
90678	1655
90678	3326
90678	8546
90678	7317
90678	23640
90678	6314
90678	378108
90678	875
90678	57037
90678	3297
90678	56474
90678	51400
90678	8898
90678	30844
90678	90506
90678	55813
5598	7586
5598	11065
5598	7157
5598	8357
5598	596
5598	6256
5598	4209
5598	4602
5598	2908
5598	2099
5598	5597
5598	5371
5598	8358
5598	1827
5598	5894
5598	2113
5598	1053
5598	891
5598	156
5598	1051
5598	3667
5598	1739
5598	6640
5598	8354
5598	4794
5598	4638
5598	3925
5598	4208
5598	4157
5598	8355
5598	7538
5598	8352
5598	8351
5598	11067
5598	5321
5598	6446
5598	3297
5598	2804
5598	7529
5598	3977
5598	6195
5598	8356
5598	8968
5598	8350
5598	8353
5598	5598
5598	2005
5598	9261
5598	5578
5598	5580
5598	2597
5598	7532
5598	3320
5598	4914
5598	8856
5598	3309
5598	6197
5598	1843
5598	5590
5598	6624
5598	203068
5598	3326
5598	5315
5598	7514
5598	9047
5598	90355
5598	113763
5598	1828
5598	1823
5598	5201
5598	5203
5598	23193
5598	3308
5598	85366
5598	3948
5598	498
5598	10746
5598	1950
5598	84444
22809	7276
22809	1054
22809	9568
22809	2550
22809	947
22809	2033
22809	10538
22809	1053
22809	9815
22809	25793
22809	1050
1602	9604
1602	1387
1602	1602
1602	9360
1602	2138
1602	9611
1602	2140
1602	3065
1602	4086
1602	3725
1602	8841
1602	7157
1602	7015
1602	2130
1602	6659
1602	79155
1602	6794
1602	4782
1602	3170
1602	2304
1602	1385
1602	3043
1602	2296
1602	6790
1602	117154
1602	25820
1602	2308
151246	5494
151246	213
151246	5528
151246	5519
151246	5529
151246	5275
151246	8349
151246	6657
151246	11072
151246	8339
151246	845
151246	1964
151246	3020
151246	11187
151246	5550
151246	2783
151246	672
151246	11004
151246	5521
151246	55844
151246	54908
151246	151246
151246	5268
151246	131578
151246	440686
151246	284677
151246	147409
151246	8970
151246	341208
151246	26010
151246	221301
151246	57606
151246	9104
151246	150274
374393	4137
374393	5393
374393	83732
374393	4343
374393	23400
29803	3065
29803	8841
29803	63827
29803	2664
29803	3066
29803	6194
29803	4738
29803	10526
29803	27292
29803	6045
29803	26292
29803	91754
29803	7014
29803	197257
29803	23512
29803	54487
29803	23649
29803	54998
29803	6187
29803	2091
29803	83732
29803	7555
29803	5522
29803	100287399
29803	79894
29803	51314
29803	23510
26517	11047
26517	6119
26517	3106
26517	25843
26517	2035
26517	8453
26517	5888
26517	26521
26517	3065
26517	23451
26517	7283
26517	1738
26517	3309
26517	10397
26517	4193
26517	8454
26517	79155
26517	10059
26517	11040
26517	55832
26517	1994
26517	293
26517	6152
26517	92609
26517	5832
26517	3996
26517	3993
26517	5173
26517	4641
26517	81620
26517	9274
26517	9730
26517	23405
26517	830
26517	7517
26517	25871
26517	10992
26517	1627
26517	79670
26517	2186
26517	11222
26517	213
26517	23131
26517	5725
26517	4282
26517	54873
26517	26520
26517	84108
26517	441476
26517	5538
26517	6647
26517	54059
26517	50853
26517	54998
26517	5163
26517	55848
26517	9131
26517	8844
26517	55006
26517	1327
26517	84987
130013	23498
130013	23552
10980	7157
10980	2033
10980	10987
10980	5104
10980	2908
10980	8450
10980	301
10980	5430
10980	9796
10980	4331
10980	5597
10980	4023
10980	10301
10980	8451
10980	6502
10980	26292
10980	3646
10980	1642
10980	5211
10980	5717
10980	1643
10980	5873
10980	4738
10980	6607
10980	26263
10980	3910
10980	81570
10980	80204
10980	310
10980	8453
10980	114781
10980	9730
10980	9318
10980	2197
10980	79641
10980	1787
10980	10116
10980	25793
10980	1161
10980	163590
10980	2873
10980	5272
10980	8454
10980	84261
10980	79699
10980	55512
10980	6783
10980	10920
10980	122769
10980	7347
10980	7867
10980	8533
10980	1140
10980	150678
10980	80311
10980	55700
10980	7083
10980	10980
10980	8480
10980	129563
10980	6921
10980	1906
10980	1008
10980	55958
10980	9684
10980	23276
10980	6118
10980	6513
10980	78987
10980	50813
10980	79016
10980	4282
10980	80344
10980	80228
10980	51133
10980	388774
10980	51514
10980	9377
10980	5728
10980	54800
10980	9839
10980	6997
10980	84861
10980	90293
10980	6281
10980	26094
10980	81890
10980	6625
10980	836
10980	3725
10980	64326
10980	3394
10980	5936
10980	2597
10980	4691
10980	3320
10980	4914
10980	8945
10980	3827
10980	8723
10980	3309
10980	5052
10980	7277
10980	708
10980	1655
10980	203068
10980	26986
10980	2130
10980	2235
10980	1755
10980	1121
10980	8900
10980	6124
10980	6181
10980	6176
10980	6632
10980	1017
10980	10492
10980	4869
10980	9126
10980	3313
10980	5557
10980	100290337
10980	441642
10980	79176
10980	644540
10980	890
10980	4790
10980	4660
10980	51773
10980	80028
10980	80067
10980	55744
10980	9040
10980	2074
10980	4069
10980	340578
10980	4521
10980	9886
10980	9987
10980	26150
10980	10383
10980	10238
10980	292
10980	8218
10980	64127
10980	8148
10980	10079
10980	3324
10980	3311
10980	7857
10980	152663
10980	81027
10980	3857
10980	3858
10980	3810
10980	3806
10980	3182
10980	3184
10980	3189
10980	144699
10980	23336
10980	23301
10980	23223
10980	200916
10980	23014
10980	729611
10980	285429
10980	100128400
10980	729362
10980	11137
10980	130535
10980	2521
10980	6923
10980	6653
10980	6389
10980	57470
10980	6205
10980	6208
10980	6210
10980	6224
10980	6187
10980	6152
10980	6160
10980	6169
10980	6191
10980	6103
10980	6132
10980	6141
10980	6128
10980	1938
10980	1917
10980	1654
10980	50717
10980	1063
10980	100130892
10980	646057
10980	10392
10980	25939
10980	25853
10980	54455
10980	84790
10980	54508
10980	54876
10980	54850
10980	84306
10980	54799
10980	3663
10980	6468
10980	10248
10980	26270
10980	28318
10980	116138
10980	142684
10980	10213
10980	644186
10980	10307
10980	26234
10980	55070
10980	138009
10980	4214
10980	317719
10980	55023
10980	8562
162605	63891
162605	10614
162605	51377
162605	56257
162605	51574
1740	6202
1740	313
1740	6036
1740	84154
1740	5275
1740	2902
1740	2906
1740	4036
1740	1739
1740	22866
1740	2066
1740	493
1740	8322
1740	4842
1740	6300
1740	2904
1740	1742
1740	2977
1740	3761
1740	23095
1740	2903
1740	89780
1740	90627
1740	19
1740	54413
1740	22871
1740	6329
1740	8321
1740	10369
1740	2894
1740	4130
1740	57555
1740	27165
1740	3739
1740	2895
1740	491
1740	1740
1740	9419
1740	10657
1740	100131509
1740	5110
1740	476
7705	5329
7705	6904
7705	7846
7705	1107
7705	8350
7705	8801
7705	84168
7705	54386
7705	56547
7705	3921
7705	55072
7705	163590
7705	93436
7705	11326
7705	147746
7705	23552
7705	347733
7705	7280
7705	55871
7705	124626
7705	6490
7705	116372
128209	1291
54800	10987
54800	5950
54800	114609
54800	1915
54800	5174
54800	5110
54800	1994
54800	9040
54800	203259
54800	54813
54800	129285
54800	90655
301	2597
301	10128
301	920
301	6229
301	5579
301	6141
301	3178
301	1933
301	5245
301	6207
301	203068
301	4691
301	5582
301	5568
301	7419
301	3654
301	5583
301	6202
301	5581
301	7846
301	4904
301	3184
301	8291
301	10056
301	2023
301	498
301	6201
301	5580
301	11124
301	9757
301	302
301	6206
301	3320
301	5590
301	10202
301	1655
301	4637
301	3646
301	54987
301	3842
301	10574
301	8668
301	6189
301	548593
301	79008
301	5588
301	322
301	5495
301	51380
301	55611
301	3326
301	54822
301	2547
301	7052
301	5578
301	6129
301	3921
301	4311
301	6714
301	5567
301	1974
301	3837
301	10208
301	6175
301	7417
301	6130
301	4869
301	6204
301	6749
301	8344
301	6176
301	6222
301	1654
301	7416
301	27335
301	1956
301	6191
301	6203
301	1741
301	2357
301	1601
301	5781
301	5777
301	3159
301	55201
301	999
301	7157
301	1639
301	7175
301	1080
301	2335
