ei	N CTs	N variants g	N PMIDs Chemicals	Gene	pLI	Gene Full Name	First Ref.	Last Ref.	N Chemicals	N PMIDs	score	N diseases g	My Score	DSI g	DPI g	N variants gda
0.8676569885212694	494	66	0	INS	0.019763	insulin	1981	2010	0	10	1.0	98		0.36	0.92	3
0.9142857142857143	2	141	3	TCF7L2	0.99541	transcription factor 7 like 2	2009	2013	4	3	1.0	38		0.46	0.88	8
0.9328859060402684	2	250	1	KCNJ11	0.0015562	potassium inwardly rectifying channel subfamily J member 11	2008	2012	1	2	1.0	30		0.51	0.79	7
0.896551724137931	12	28	0	SLC30A8	1.2445E-5	solute carrier family 30 member 8	2010	2010	0	1	1.0	3		0.6	0.83	3
0.9202453987730062	4	584	0	GCK	7.6033E-7	glucokinase	2017	2017	0	1	1.0	27		0.51	0.83	4
0.9622641509433962	1	877	0	ABCC8	8.7501E-33	ATP binding cassette subfamily C member 8	2008	2008	0	1	1.0	50		0.5	0.83	4
0.9486166007905138	4	125	0	PPARG	0.21172	peroxisome proliferator activated receptor gamma	2005	2005	0	1	1.0	80		0.36	0.92	5
0.9545454545454546	2	359	0	HNF1B	1.0	HNF1 homeobox B			0	0	1.0	46		0.45	0.88	5
0.9680851063829787	2	540	0	WFS1	1.6322E-39	wolframin ER transmembrane glycoprotein			0	0	1.0	39		0.51	0.83	16
0.8421052631578947	1	8	0	PTPN22		protein tyrosine phosphatase non-receptor type 22			0	0	1.0	46		0.45	0.83	0
0.6845637583892618	4	46	0	APOE	2.5529E-4	apolipoprotein E			0	0	1.0	105		0.35	0.92	1
0.8215767634854771	166	10	0	IL6	0.19935	interleukin 6			0	0	1.0	214		0.25	0.96	0
0.9019607843137255	2	319	0	INSR	1.4394E-4	insulin receptor			0	0	1.0	32		0.42	0.88	0
0.9523809523809523	4	505	0	HNF1A	0.99418	HNF1 homeobox A			0	0	1.0	40		0.41	0.88	10
0.9807692307692307	3	3	0	SIRT1	0.89742	sirtuin 1	2014	2014	0	1	0.95	63		0.38	0.88	0
0.9666666666666667	3	344	0	G6PD		glucose-6-phosphate dehydrogenase	2024	2024	0	1	0.95	35		0.43	0.88	1
0.8956521739130435	38	6	0	ADIPOQ	3.5736E-9	adiponectin, C1Q and collagen domain containing	2003	2003	0	1	0.95	44		0.41	0.92	0
0.7348484848484849	4	211	0	ACE	5.7955E-32	angiotensin I converting enzyme	2009	2009	0	1	0.95	124		0.36	0.92	1
0.8018018018018018	65	70	1	LEP	0.0070036	leptin	2015	2015	2	1	0.95	63		0.35	0.92	1
1.0	4	17	0	GIPR	7.1956E-26	gastric inhibitory polypeptide receptor			0	0	0.95	6		0.57	0.79	0
0.9166666666666666	0	98	0	CDKAL1	0.4808	CDKAL1 threonylcarbamoyladenosine tRNA methylthiotransferase			0	0	0.95	9		0.58	0.71	9
0.9047619047619048	2	115	0	LEPR	8.8607E-5	leptin receptor	2003	2003	0	1	0.9	72		0.43	0.88	0
0.9285714285714286	0	1080	1	KCNQ1	1.0639E-12	potassium voltage-gated channel subfamily Q member 1	2011	2011	1	1	0.9	53		0.48	0.88	3
0.8928571428571429	1	196	0	FN1	1.0	fibronectin 1	2010	2010	0	1	0.9	40		0.38	0.88	0
1.0	1	34	0	RAC1	0.99948	Rac family small GTPase 1	2013	2013	0	1	0.9	25		0.42	0.88	0
0.9240506329113924	2	9	0	TLR4	4.0578E-4	toll like receptor 4			0	0	0.9	96		0.33	0.92	0
0.8382352941176471	2	5	0	PON1	8.2563E-12	paraoxonase 1	2006	2009	0	2	0.85	93		0.42	0.92	0
